"_time",action,app,bytes,"bytes_in","bytes_out",category,"dest_ip","dest_port",duration,packets,"packets_in","packets_out","src_ip",user
"1456730589.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456730588.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730586.000",allowed,dns,332,251,81,any,"10.174.19.2",53,7,4,2,2,"10.174.30.148",unknown
"1456730576.000",allowed,dns,206,109,97,any,"10.174.19.2",53,9,2,1,1,"10.174.30.190",unknown
"1456730568.000",allowed,dns,284,186,98,any,"10.174.19.2",53,1,2,1,1,"10.174.30.176",unknown
"1456730556.000",allowed,dns,200,106,94,any,"10.174.19.2",53,11,2,1,1,"10.174.30.186",unknown
"1456730551.000",allowed,dns,206,109,97,any,"10.174.19.2",53,15,2,1,1,"10.174.30.190",unknown
"1456730532.000",allowed,dns,210,111,99,any,"10.174.19.2",53,7,2,1,1,"10.174.30.191",unknown
"1456730530.000",allowed,dns,206,109,97,any,"10.174.19.2",53,15,2,1,1,"10.174.30.110",unknown
"1456730524.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730518.000",allowed,dns,413,251,162,any,"10.174.19.2",53,10,4,2,2,"10.174.30.148",unknown
"1456730516.000",allowed,dns,212,112,100,any,"10.174.19.2",53,11,2,1,1,"10.174.30.191",unknown
"1456730513.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456730506.000",allowed,dns,413,251,162,any,"10.174.19.2",53,1,4,2,2,"10.174.30.148",unknown
"1456730501.000",allowed,dns,200,106,94,any,"10.174.19.2",53,16,2,1,1,"10.174.30.190",unknown
"1456730492.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456730485.000",allowed,dns,413,251,162,any,"10.174.19.2",53,12,4,2,2,"10.174.30.148",unknown
"1456730481.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456730477.000",allowed,dns,206,109,97,any,"10.174.19.2",53,6,2,1,1,"10.174.30.117",unknown
"1456730465.000",allowed,dns,200,106,94,any,"10.174.19.2",53,5,2,1,1,"10.174.30.190",unknown
"1456730451.000",allowed,dns,174,93,81,any,"10.174.19.2",53,3,2,1,1,"10.174.30.148",unknown
"1456730449.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456730449.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456730441.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.191",unknown
"1456730435.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456730423.000",allowed,dns,212,112,100,any,"10.174.19.2",53,8,2,1,1,"10.174.30.159",unknown
"1456730422.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456730402.000",allowed,dns,206,109,97,any,"10.174.19.2",53,0,2,1,1,"10.174.30.117",unknown
"1456730391.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730390.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730386.000",allowed,dns,212,112,100,any,"10.174.19.2",53,10,2,1,1,"10.174.30.170",unknown
"1456730382.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.127",unknown
"1456730371.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,4,2,1,1,"10.174.30.158",unknown
"1456730362.000",allowed,dns,206,109,97,any,"10.174.19.2",53,4,2,1,1,"10.174.30.180",unknown
"1456730362.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456730351.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730341.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456730340.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456730334.000",allowed,dns,260,169,91,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456730329.000",allowed,dns,212,112,100,any,"10.174.19.2",53,10,2,1,1,"10.174.30.159",unknown
"1456730322.000",allowed,dns,198,105,93,any,"10.174.19.2",53,14,2,1,1,"10.174.30.127",unknown
"1456730319.000",allowed,dns,210,111,99,any,"10.174.19.2",53,11,2,1,1,"10.174.30.165",unknown
"1456730318.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456730297.000",allowed,dns,200,106,94,any,"10.174.19.2",53,3,2,1,1,"10.174.30.190",unknown
"1456730273.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456730270.000",allowed,dns,445,261,184,any,"10.174.19.2",53,12,4,2,2,"10.174.30.148",unknown
"1456730256.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.181",unknown
"1456730246.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456730233.000",allowed,dns,200,106,94,any,"10.174.19.2",53,6,2,1,1,"10.174.30.190",unknown
"1456730232.000",allowed,dns,212,112,100,any,"10.174.19.2",53,15,2,1,1,"10.174.30.122",unknown
"1456730228.000",allowed,dns,200,106,94,any,"10.174.19.2",53,9,2,1,1,"10.174.30.186",unknown
"1456730214.000",allowed,dns,174,93,81,any,"10.174.19.2",53,13,2,1,1,"10.174.30.148",unknown
"1456730212.000",allowed,dns,450,290,160,any,"10.174.19.2",53,5,4,2,2,"10.174.30.131",unknown
"1456730211.000",allowed,dns,174,93,81,any,"10.174.19.2",53,5,2,1,1,"10.174.30.148",unknown
"1456730202.000",allowed,dns,223,134,89,any,"10.174.19.2",53,10,2,1,1,"10.174.30.106",unknown
"1456730190.000",allowed,dns,200,106,94,any,"10.174.19.2",53,7,2,1,1,"10.174.30.186",unknown
"1456730187.000",allowed,dns,174,93,81,any,"10.174.19.2",53,14,2,1,1,"10.174.30.148",unknown
"1456730178.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456730166.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730163.000",allowed,dns,413,251,162,any,"10.174.19.2",53,1,4,2,2,"10.174.30.148",unknown
"1456730137.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.146",unknown
"1456730132.000",allowed,dns,198,105,93,any,"10.174.19.2",53,16,2,1,1,"10.174.30.194",unknown
"1456730129.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,16,2,1,1,"10.174.30.123",unknown
"1456730129.000",allowed,dns,198,105,93,any,"10.174.19.2",53,14,2,1,1,"10.174.30.181",unknown
"1456730128.000",allowed,dns,198,105,93,any,"10.174.19.2",53,13,2,1,1,"10.174.30.181",unknown
"1456730123.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,9,2,1,1,"10.174.30.157",unknown
"1456730110.000",allowed,dns,255,157,98,any,"10.174.19.2",53,1,2,1,1,"10.174.30.153",unknown
"1456730104.000",allowed,dns,200,106,94,any,"10.174.19.2",53,6,2,1,1,"10.174.30.190",unknown
"1456730099.000",allowed,dns,206,109,97,any,"10.174.19.2",53,7,2,1,1,"10.174.30.117",unknown
"1456730098.000",allowed,dns,450,290,160,any,"10.174.19.2",53,1,4,2,2,"10.174.30.131",unknown
"1456730097.000",allowed,dns,200,106,94,any,"10.174.19.2",53,11,2,1,1,"10.174.30.190",unknown
"1456730094.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730076.000",allowed,ssl,943331,495998,447333,"computer-and-internet-info","11.154.202.145",443,1699,1694,984,710,"10.174.30.131",unknown
"1456730075.000",allowed,dns,194,103,91,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730065.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456730064.000",allowed,dns,258,168,90,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456730050.000",allowed,ntp,184,90,94,any,"10.160.250.133",123,1,2,1,1,"10.174.30.149",unknown
"1456730047.000",allowed,dns,212,112,100,any,"10.174.19.2",53,12,2,1,1,"10.174.30.122",unknown
"1456730046.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,5,2,1,1,"10.174.30.117",unknown
"1456730046.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456730041.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456730040.000",allowed,dns,206,109,97,any,"10.174.19.2",53,4,2,1,1,"10.174.30.117",unknown
"1456730035.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456730029.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456730022.000",allowed,dns,210,111,99,any,"10.174.19.2",53,2,2,1,1,"10.174.30.165",unknown
"1456730021.000",allowed,dns,212,112,100,any,"10.174.19.2",53,4,2,1,1,"10.174.30.191",unknown
"1456730019.000",allowed,dns,174,93,81,any,"10.174.19.2",53,11,2,1,1,"10.174.30.148",unknown
"1456730006.000",allowed,dns,223,134,89,any,"10.174.19.2",53,3,2,1,1,"10.174.30.148",unknown
"1456730002.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,3,2,1,1,"10.174.30.197",unknown
"1456729984.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456729984.000",allowed,dns,413,251,162,any,"10.174.19.2",53,8,4,2,2,"10.174.30.148",unknown
"1456729977.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456729961.000",allowed,dns,198,105,93,any,"10.174.19.2",53,6,2,1,1,"10.174.30.194",unknown
"1456729951.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729933.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456729932.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456729928.000",allowed,dns,413,251,162,any,"10.174.19.2",53,3,4,2,2,"10.174.30.148",unknown
"1456729922.000",allowed,dns,200,106,94,any,"10.174.19.2",53,9,2,1,1,"10.174.30.190",unknown
"1456729919.000",allowed,dns,210,111,99,any,"10.174.19.2",53,6,2,1,1,"10.174.30.165",unknown
"1456729916.000",allowed,dns,200,106,94,any,"10.174.19.2",53,7,2,1,1,"10.174.30.110",unknown
"1456729916.000",allowed,dns,212,112,100,any,"10.174.19.2",53,4,2,1,1,"10.174.30.170",unknown
"1456729913.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,4,2,1,1,"10.174.30.117",unknown
"1456729905.000",allowed,dns,223,134,89,any,"10.174.19.2",53,10,2,1,1,"10.174.30.106",unknown
"1456729901.000",allowed,dns,212,112,100,any,"10.174.19.2",53,5,2,1,1,"10.174.30.191",unknown
"1456729896.000",allowed,dns,212,112,100,any,"10.174.19.2",53,4,2,1,1,"10.174.30.122",unknown
"1456729886.000",allowed,dns,206,109,97,any,"10.174.19.2",53,5,2,1,1,"10.174.30.186",unknown
"1456729883.000",allowed,dns,206,109,97,any,"10.174.19.2",53,5,2,1,1,"10.174.30.117",unknown
"1456729882.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456729874.000",allowed,dns,174,93,81,any,"10.174.19.2",53,9,2,1,1,"10.174.30.148",unknown
"1456729873.000",allowed,dns,210,111,99,any,"10.174.19.2",53,12,2,1,1,"10.174.30.191",unknown
"1456729873.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.146",unknown
"1456729866.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456729853.000",allowed,dns,210,111,99,any,"10.174.19.2",53,9,2,1,1,"10.174.30.165",unknown
"1456729852.000",allowed,ssl,5315,3941,1374,"computer-and-internet-info","5.138.145.148",443,6,18,8,10,"10.174.30.122",unknown
"1456729851.000",allowed,dns,206,109,97,any,"10.174.19.2",53,9,2,1,1,"10.174.30.117",unknown
"1456729833.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456729824.000",allowed,dns,258,168,90,any,"10.174.19.2",53,6,2,1,1,"10.174.30.193",unknown
"1456729822.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729820.000",allowed,dns,200,106,94,any,"10.174.19.2",53,2,2,1,1,"10.174.30.186",unknown
"1456729816.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456729812.000",allowed,dns,226,119,107,any,"10.174.19.2",53,7,2,1,1,"10.174.30.176",unknown
"1456729808.000",allowed,dns,174,93,81,any,"10.174.19.2",53,8,2,1,1,"10.174.30.148",unknown
"1456729805.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729802.000",allowed,dns,273,183,90,any,"10.174.19.2",53,16,2,1,1,"10.174.30.128",unknown
"1456729801.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456729796.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456729796.000",allowed,dns,273,183,90,any,"10.174.19.2",53,9,2,1,1,"10.174.30.181",unknown
"1456729792.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729781.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456729780.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729771.000",allowed,dns,212,112,100,any,"10.174.19.2",53,3,2,1,1,"10.174.30.170",unknown
"1456729757.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729748.000",allowed,dns,208,110,98,any,"10.174.19.2",53,1,2,1,1,"10.174.30.131",unknown
"1456729745.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456729735.000",allowed,dns,200,106,94,any,"10.174.19.2",53,13,2,1,1,"10.174.30.110",unknown
"1456729718.000",allowed,dns,200,106,94,any,"10.174.19.2",53,14,2,1,1,"10.174.30.190",unknown
"1456729711.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456729691.000",allowed,dns,206,109,97,any,"10.174.19.2",53,7,2,1,1,"10.174.30.190",unknown
"1456729686.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729685.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729684.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.191",unknown
"1456729676.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456729665.000",allowed,dns,206,109,97,any,"10.174.19.2",53,5,2,1,1,"10.174.30.110",unknown
"1456729653.000",allowed,dns,210,111,99,any,"10.174.19.2",53,12,2,1,1,"10.174.30.165",unknown
"1456729641.000",allowed,dns,174,93,81,any,"10.174.19.2",53,12,2,1,1,"10.174.30.148",unknown
"1456729637.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456729636.000",allowed,dns,206,109,97,any,"10.174.19.2",53,9,2,1,1,"10.174.30.190",unknown
"1456729619.000",allowed,dns,206,109,97,any,"10.174.19.2",53,15,2,1,1,"10.174.30.110",unknown
"1456729616.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729616.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456729609.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456729608.000",allowed,dns,283,185,98,any,"10.174.19.2",53,1,2,1,1,"10.174.30.176",unknown
"1456729595.000",allowed,dns,200,106,94,any,"10.174.19.2",53,0,2,1,1,"10.174.30.186",unknown
"1456729591.000",allowed,dns,206,109,97,any,"10.174.19.2",53,0,2,1,1,"10.174.30.190",unknown
"1456729587.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456729586.000",allowed,ssl,7117,4814,2303,"computer-and-internet-info","103.52.119.117",443,34,21,11,10,"10.174.30.131",unknown
"1456729577.000",allowed,dns,210,111,99,any,"10.174.19.2",53,6,2,1,1,"10.174.30.146",unknown
"1456729561.000",allowed,dns,212,112,100,any,"10.174.19.2",53,16,2,1,1,"10.174.30.191",unknown
"1456729561.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729560.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.181",unknown
"1456729553.000",allowed,dns,200,106,94,any,"10.174.19.2",53,15,2,1,1,"10.174.30.190",unknown
"1456729538.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729536.000",allowed,dns,200,106,94,any,"10.174.19.2",53,2,2,1,1,"10.174.30.190",unknown
"1456729526.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729521.000",allowed,dns,206,109,97,any,"10.174.19.2",53,0,2,1,1,"10.174.30.186",unknown
"1456729511.000",allowed,dns,413,251,162,any,"10.174.19.2",53,8,4,2,2,"10.174.30.148",unknown
"1456729508.000",allowed,dns,212,112,100,any,"10.174.19.2",53,0,2,1,1,"10.174.30.159",unknown
"1456729506.000",allowed,dns,210,111,99,any,"10.174.19.2",53,15,2,1,1,"10.174.30.146",unknown
"1456729504.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729500.000",allowed,dns,230,151,79,any,"10.174.19.2",53,1,2,1,1,"10.174.30.171",unknown
"1456729495.000",allowed,dns,212,112,100,any,"10.174.19.2",53,14,2,1,1,"10.174.30.159",unknown
"1456729489.000",allowed,dns,455,259,196,any,"10.174.19.2",53,1,4,2,2,"10.174.30.131",unknown
"1456729483.000",allowed,dns,194,103,91,any,"10.174.19.2",53,2,2,1,1,"10.174.30.148",unknown
"1456729480.000",allowed,dns,210,111,99,any,"10.174.19.2",53,5,2,1,1,"10.174.30.165",unknown
"1456729474.000",allowed,dns,210,111,99,any,"10.174.19.2",53,10,2,1,1,"10.174.30.146",unknown
"1456729473.000",allowed,dns,210,111,99,any,"10.174.19.2",53,10,2,1,1,"10.174.30.146",unknown
"1456729470.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729464.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729462.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456729450.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729447.000",allowed,dns,206,109,97,any,"10.174.19.2",53,7,2,1,1,"10.174.30.117",unknown
"1456729431.000",allowed,dns,206,109,97,any,"10.174.19.2",53,13,2,1,1,"10.174.30.117",unknown
"1456729420.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456729417.000",allowed,dns,212,112,100,any,"10.174.19.2",53,7,2,1,1,"10.174.30.159",unknown
"1456729416.000",allowed,dns,200,106,94,any,"10.174.19.2",53,3,2,1,1,"10.174.30.186",unknown
"1456729412.000",allowed,dns,200,106,94,any,"10.174.19.2",53,12,2,1,1,"10.174.30.186",unknown
"1456729400.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.117",unknown
"1456729389.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729385.000",allowed,dns,439,267,172,any,"10.174.19.2",53,17,4,2,2,"10.174.30.190",unknown
"1456729381.000",allowed,ntp,184,90,94,any,"200.143.82.65",123,12,2,1,1,"10.174.30.158",unknown
"1456729377.000",allowed,dns,212,112,100,any,"10.174.19.2",53,2,2,1,1,"10.174.30.191",unknown
"1456729372.000",allowed,dns,439,267,172,any,"10.174.19.2",53,4,4,2,2,"10.174.30.190",unknown
"1456729371.000",allowed,dns,200,106,94,any,"10.174.19.2",53,14,2,1,1,"10.174.30.190",unknown
"1456729367.000",allowed,dns,206,109,97,any,"10.174.19.2",53,10,2,1,1,"10.174.30.180",unknown
"1456729367.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456729364.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,6,2,1,1,"10.174.30.193",unknown
"1456729363.000",allowed,dns,439,267,172,any,"10.174.19.2",53,0,4,2,2,"10.174.30.186",unknown
"1456729353.000",allowed,"web-browsing",1297,711,586,"computer-and-internet-info","182.69.7.26",80,0,10,4,6,"10.174.30.190",unknown
"1456729340.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729332.000",allowed,dns,226,119,107,any,"10.174.19.2",53,1,2,1,1,"10.174.30.176",unknown
"1456729331.000",allowed,dns,206,109,97,any,"10.174.19.2",53,3,2,1,1,"10.174.30.186",unknown
"1456729330.000",allowed,dns,212,112,100,any,"10.174.19.2",53,0,2,1,1,"10.174.30.159",unknown
"1456729327.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,24,10,4,6,"10.174.30.186",unknown
"1456729326.000",allowed,dns,439,267,172,any,"10.174.19.2",53,5,4,2,2,"10.174.30.186",unknown
"1456729322.000",allowed,dns,439,267,172,any,"10.174.19.2",53,12,4,2,2,"10.174.30.186",unknown
"1456729314.000",allowed,dns,210,111,99,any,"10.174.19.2",53,7,2,1,1,"10.174.30.191",unknown
"1456729312.000",allowed,dns,212,112,100,any,"10.174.19.2",53,9,2,1,1,"10.174.30.159",unknown
"1456729312.000",allowed,dns,439,267,172,any,"10.174.19.2",53,14,4,2,2,"10.174.30.186",unknown
"1456729306.000",allowed,dns,210,111,99,any,"10.174.19.2",53,6,2,1,1,"10.174.30.191",unknown
"1456729304.000",allowed,dns,210,111,99,any,"10.174.19.2",53,13,2,1,1,"10.174.30.191",unknown
"1456729299.000",allowed,dns,439,267,172,any,"10.174.19.2",53,17,4,2,2,"10.174.30.186",unknown
"1456729293.000",allowed,ntp,184,90,94,any,"10.160.250.133",123,1,2,1,1,"10.174.30.115",unknown
"1456729276.000",allowed,dns,206,109,97,any,"10.174.19.2",53,7,2,1,1,"10.174.30.117",unknown
"1456729266.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456729265.000",allowed,dns,439,267,172,any,"10.174.19.2",53,0,4,2,2,"10.174.30.186",unknown
"1456729258.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456729257.000",allowed,dns,200,106,94,any,"10.174.19.2",53,16,2,1,1,"10.174.30.186",unknown
"1456729257.000",allowed,dns,198,105,93,any,"10.174.19.2",53,3,2,1,1,"10.174.30.194",unknown
"1456729251.000",allowed,dns,212,112,100,any,"10.174.19.2",53,13,2,1,1,"10.174.30.170",unknown
"1456729246.000",allowed,dns,505,309,196,any,"10.174.19.2",53,1,4,2,2,"10.174.30.131",unknown
"1456729246.000",allowed,ntp,184,90,94,any,"12.186.184.198",123,1,2,1,1,"10.174.30.183",unknown
"1456729245.000",allowed,ssl,80453,44738,35715,"computer-and-internet-info","103.185.227.81",443,135,131,81,50,"10.174.30.131",unknown
"1456729244.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456729242.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456729241.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729240.000",allowed,dns,457,267,190,any,"10.174.19.2",53,17,4,2,2,"10.174.30.148",unknown
"1456729228.000",allowed,dns,198,105,93,any,"10.174.19.2",53,11,2,1,1,"10.174.30.194",unknown
"1456729225.000",allowed,dns,200,106,94,any,"10.174.19.2",53,4,2,1,1,"10.174.30.186",unknown
"1456729223.000",allowed,ssl,5315,3941,1374,"computer-and-internet-info","5.138.145.191",443,12,18,8,10,"10.174.30.116",unknown
"1456729221.000",allowed,"web-browsing",1671,1014,657,"computer-and-internet-info","146.222.144.3",80,1,13,7,6,"10.174.30.106",unknown
"1456729219.000",allowed,dns,200,106,94,any,"10.174.19.2",53,16,2,1,1,"10.174.30.180",unknown
"1456729212.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.165",unknown
"1456729209.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456729209.000",allowed,"web-browsing",1297,711,586,"computer-and-internet-info","182.69.7.26",80,11,10,4,6,"10.174.30.190",unknown
"1456729209.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,12,10,4,6,"10.174.30.186",unknown
"1456729203.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,1,10,4,6,"10.174.30.190",unknown
"1456729180.000",allowed,dns,210,111,99,any,"10.174.19.2",53,0,2,1,1,"10.174.30.117",unknown
"1456729178.000",allowed,dns,174,93,81,any,"10.174.19.2",53,13,2,1,1,"10.174.30.148",unknown
"1456729171.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456729165.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456729163.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.190",unknown
"1456729160.000",allowed,dns,455,259,196,any,"10.174.19.2",53,1,4,2,2,"10.174.30.131",unknown
"1456729155.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,13,2,1,1,"10.174.30.196",unknown
"1456729142.000",allowed,"web-browsing",1367,711,656,"computer-and-internet-info","182.69.7.26",80,24,11,4,7,"10.174.30.186",unknown
"1456729135.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456729134.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.165",unknown
"1456729134.000",allowed,"web-browsing",1297,711,586,"computer-and-internet-info","182.69.7.26",80,1,10,4,6,"10.174.30.190",unknown
"1456729133.000",allowed,dns,226,119,107,any,"10.174.19.2",53,1,2,1,1,"10.174.30.176",unknown
"1456729128.000",allowed,dns,226,119,107,any,"10.174.19.2",53,1,2,1,1,"10.174.30.176",unknown
"1456729128.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
